"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"1001","101714","Action_41","Morph_87","KB","Play","Pull","Pull.4","Sonso",0.281412459438185,0.00532859680284192,0.0253108348134991
"1002","100338","Action_43","Morph_96","KB","Affiliation","Raise","Raise.1","Sonso",0.113328685307003,0.00865896980461812,0.0113232682060391
"1003","102027","Action_42","Morph_91","KB","Giveme","Push","Push.4","Sonso",1.43508452528932,0.00932504440497336,0.0466252220248668
"1004","101715","Action_17","Morph_39","KB","Playcontinue","Hitobject","HitObject.1","Sonso",-0.127833371509885,0.0430728241563055,0.0559502664298401
"1005","101780","Action_60","Morph_127","KB","Play","Swing","Swing.1","Sonso",0,0.0428507992895204,0.0475133214920071
"1006","101196","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",0.841567185678219,0.0484014209591474,0.0484014209591474
"1007","101773","Action_45","Morph_100","KB","Play","Reach","Reach.1","Sonso",1.56861591791385,0.0408525754884547,0.0801509769094138
"1008","101831","Action_33","Morph_61","KB","Play","Objectmove","ObjectMove.1","Sonso",0.751416088683921,0.0317495559502664,0.0406305506216696
"1009","101780","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",-0.22314355131421,0.0484014209591474,0.0484014209591474
"1010","101831","Action_14","Morph_30","KB","Play","Grab","Grab.2","Sonso",-0.083381608939051,0.00799289520426288,0.0353019538188277
"1011","101773","Action_45","Morph_100","KB","Play","Reach","Reach.1","Sonso",1.56861591791385,0.0408525754884547,0.0801509769094138
"1012","101773","Action_52","Morph_112","KB","Play","Spinroulade","SpinRoulade.1","Sonso",0.542324290825362,0.00488454706927176,0.00488454706927176
"1013","102320","Action_51","Morph_111","KB","Playcontinue","Spinpirouette","SpinPirouette.1","Sonso",0.215111379616945,0.00133214920071048,0.00133214920071048
"1014","101017","Action_63","Morph_135","KB","Play","Touch","Touch.4","Sonso",0.181487876045377,0.00488454706927176,0.0341918294849023
"1015","101024","Action_3","Morph_14","KB","Play","Bite","Bite.6","Sonso",0.78845736036427,0.00266429840142096,0.0168738898756661
"1016","101621","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.653926467406664,0.0337477797513321,0.0424067495559503
"1017","101621","Action_57","Morph_120","KB","Play","Stompobject","StompObject.6","Sonso",-0.510825623765991,0.00133214920071048,0.0424067495559503
"1018","100770","Action_34","Morph_65","KB","Play","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"1019","100770","Action_34","Morph_66","KB","Play","Objectshake","ObjectShake.2","Sonso",1.35583515363518,0.0237566607460036,0.108792184724689
"1020","101929b","Action_16","Morph_38","KB","Play","Headstand","HeadStand.1","Sonso",0.712949807856125,0.0066607460035524,0.0066607460035524
"1021","102481","Action_63","Morph_137","KB","Play","Touch","Touch.6","Sonso",-0.0408219945202552,0.00488454706927176,0.0341918294849023
"1022","102481","Action_63","Morph_137","KB","Play","Touch","Touch.6","Sonso",0.336472236621213,0.00488454706927176,0.0341918294849023
"1023","101679","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.579818495252942,0.0337477797513321,0.0424067495559503
"1024","100770","Action_17","Morph_39","KB","Play","Hitobject","HitObject.1","Sonso",-0.0408219945202552,0.0430728241563055,0.0559502664298401
"1025","100770","Action_34","Morph_66","KB","Play","Objectshake","ObjectShake.2","Sonso",0.712949807856125,0.0237566607460036,0.108792184724689
"1026","100770","Action_17","Morph_39","KB","Play","Hitobject","HitObject.1","Sonso",-0.510825623765991,0.0430728241563055,0.0559502664298401
"1027","100770","Action_34","Morph_66","KB","Play","Objectshake","ObjectShake.2","Sonso",-0.44628710262842,0.0237566607460036,0.108792184724689
"1028","100770","Action_34","Morph_65","KB","Play","Objectshake","ObjectShake.1","Sonso",-0.510825623765991,0.0746003552397869,0.108792184724689
"1029","100770","Action_17","Morph_39","KB","Play","Hitobject","HitObject.1","Sonso",-0.0408219945202552,0.0430728241563055,0.0559502664298401
"1030","100770","Action_20","Morph_46","KB","Play","Hitother","HitOther.2","Sonso",-0.174353387144778,0.00932504440497336,0.0404085257548845
"1031","101204","Action_55","Morph_117","KB","Play","Stompingobject","StompObject.3","Sonso",0.841567185678219,0.00688277087033748,0.0230905861456483
"1032","101519","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.579818495252942,0.0337477797513321,0.0424067495559503
"1033","101316","Action_21","Morph_43","KB","Play","Hittingobject","HitObject.5","Sonso",0,0.0044404973357016,0.00799289520426288
"1034","101519","Action_21","Morph_43","KB","Play","Hittingobject","HitObject.5","Sonso",-0.127833371509885,0.0044404973357016,0.00799289520426288
"1035","101519","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.328504066972036,0.0337477797513321,0.0424067495559503
"1036","101204","Action_17","Morph_39","KB","Play","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"1037","101204","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.653926467406664,0.0337477797513321,0.0424067495559503
"1038","101205","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.22314355131421,0.0337477797513321,0.0424067495559503
"1039","101205","Action_21","Morph_42","KB","Play","Hittingobject","HitObject.4","Sonso",-0.127833371509885,0.00599467140319716,0.00799289520426288
"1040","101198","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",1.00063188030791,0.0484014209591474,0.0484014209591474
"1041","101513","Action_60","Morph_127","KB","Play","Swing","Swing.1","Sonso",0.246860077931526,0.0428507992895204,0.0475133214920071
"1042","101520","Action_20","Morph_45","KB","Play","Hitother","HitOther.1","Sonso",-0.653926467406664,0.0202042628774423,0.0404085257548845
"1043","101521","Action_15","Morph_37","KB","Play","Grabhold","GrabHold.3","Sonso",1.44456326924387,0.00532859680284192,0.0204262877442274
"1044","101521","Action_3","Morph_15","KB","Play","Bite","Bite.7","Sonso",1.11185751541813,0.00133214920071048,0.0168738898756661
"1045","101520","Action_3","Morph_15","KB","Play","Bite","Bite.7","Sonso",0.56531380905006,0.00133214920071048,0.0168738898756661
"1046","101520","Action_15","Morph_35","KB","Play","Grabhold","GrabHold.1","Sonso",1.86872051036418,0.00932504440497336,0.0204262877442274
"1047","101832","Action_52","Morph_112","KB","Play","Spinroulade","SpinRoulade.1","Sonso",1.05779029414785,0.00488454706927176,0.00488454706927176
"1048","101832","Action_25","Morph_52","KB","Play","Kickpunch","KickPunch.1","Sonso",-1.03282454813011,0.0022202486678508,0.0022202486678508
"1049","101832","Action_53","Morph_113","KB","Play","Spinsomersault","SpinSomersault.1","Sonso",1.28093384546206,0.00799289520426288,0.00799289520426288
"1050","101398","Action_20","Morph_45","KB","Play","Hitother","HitOther.1","Sonso",-0.328504066972036,0.0202042628774423,0.0404085257548845
"1051","101513","Action_9","Morph_20","KB","Play","Dangleshake","DangleShake.1","Sonso",1.21194097397511,0.00710479573712256,0.00710479573712256
"1052","101832","Action_25","Morph_52","KB","Play","Kickpunch","KickPunch.1","Sonso",-1.03282454813011,0.0022202486678508,0.0022202486678508
"1053","101513","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",1.18784342239605,0.0484014209591474,0.0484014209591474
"1054","101832","Action_25","Morph_52","KB","Play","Kickpunch","KickPunch.1","Sonso",-1.03282454813011,0.0022202486678508,0.0022202486678508
"1055","101529a","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",1.40609698841607,0.0484014209591474,0.0484014209591474
"1056","101521","Action_23","Morph_48","KB","Play","Hittingother","HitOther.4","Sonso",1.67147330335355,0.00732682060390764,0.0157637655417407
"1057","101520","Action_57","Morph_115","KB","Play","Stompobject","StompObject.1","Sonso",-0.127833371509885,0.0337477797513321,0.0424067495559503
"1058","101520","Action_3","Morph_15","KB","Play","Bite","Bite.7","Sonso",-0.22314355131421,0.00133214920071048,0.0168738898756661
"1059","101520","Action_20","Morph_45","KB","Play","Hitother","HitOther.1","Sonso",-0.22314355131421,0.0202042628774423,0.0404085257548845
"1060","100370","Action_37","Morph_74","KB","Play","Poke","Poke.1","Sonso",1.85629799036563,0.00266429840142096,0.00266429840142096
"1061","100370","Action_45","Morph_101","KB","Play","Reach","Reach.2","Sonso",0.751416088683921,0.0370781527531083,0.0801509769094138
"1062","100370","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",2.73436750941958,0.0484014209591474,0.0484014209591474
"1063","100370","Action_23","Morph_47","KB","Play","Hittingother","HitOther.3","Sonso",0.841567185678219,0.00843694493783304,0.0157637655417407
"1064","101751","Action_34","Morph_66","KB","Playcontinue","Objectshake","ObjectShake.2","Sonso",1.17557332980424,0.0237566607460036,0.108792184724689
"1065","102300","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",0.494696241836107,0.0484014209591474,0.0484014209591474
"1066","102302","Action_8","Morph_19","KB","Playcontinue","Dangle","Dangle.1","Sonso",-0.385662480811985,0.0484014209591474,0.0484014209591474
"1067","102301","Action_8","Morph_19","KB","Playcontinue","Dangle","Dangle.1","Sonso",-0.127833371509885,0.0484014209591474,0.0484014209591474
"1068","102151","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",0.587786664902119,0.0484014209591474,0.0484014209591474
"1069","101452","Action_20","Morph_45","KB","Play","Hitother","HitOther.1","Sonso",-0.7339691750802,0.0202042628774423,0.0404085257548845
"1070","101455b","Action_60","Morph_127","KB","Play","Swing","Swing.1","Sonso",0.712949807856125,0.0428507992895204,0.0475133214920071
"1071","101452","Action_9","Morph_20","KB","Play","Dangleshake","DangleShake.1","Sonso",0.732367893713227,0.00710479573712256,0.00710479573712256
"1072","101455b","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",0.924258901523332,0.0484014209591474,0.0484014209591474
"1073","100148","Action_48","Morph_104","KB","Play","Rollover","RollOver.1","Sonso",1.60140574073684,0.00621669626998224,0.00621669626998224
"1074","101575","Action_8","Morph_19","KB","Play","Dangle","Dangle.1","Sonso",1.35583515363518,0.0484014209591474,0.0484014209591474
"1075","101574","Action_8","Morph_19","KB","Playcontinue","Dangle","Dangle.1","Sonso",0.732367893713227,0.0484014209591474,0.0484014209591474
"1076","101575","Action_63","Morph_137","KB","Play","Touch","Touch.6","Sonso",1.39624469197306,0.00488454706927176,0.0341918294849023
"1077","101575","Action_63","Morph_137","KB","Play","Touch","Touch.6","Sonso",0.824175442966349,0.00488454706927176,0.0341918294849023
"1078","100757","Action_61","Morph_130","KB","Play","Throwobject","ThrowObject.1","Sonso",0.587786664902119,0.00244227353463588,0.00244227353463588
"1079","101406","Action_20","Morph_45","KC","Play","Hitother","HitOther.1","Sonso",-0.27443684570176,0.0202042628774423,0.0404085257548845
"1080","101407","Action_34","Morph_65","KC","Play","Objectshake","ObjectShake.1","Sonso",2.90799335924598,0.0746003552397869,0.108792184724689
"1081","101406","Action_15","Morph_35","KC","Play","Grabhold","GrabHold.1","Sonso",1.73695123273306,0.00932504440497336,0.0204262877442274
"1082","100466b","Action_33","Morph_61","KC","Play","Objectmove","ObjectMove.1","Sonso",1.29198368164865,0.0317495559502664,0.0406305506216696
"1083","101239","Action_60","Morph_127","KC","Play","Swing","Swing.1","Sonso",0.470003629245736,0.0428507992895204,0.0475133214920071
"1084","101376","Action_60","Morph_127","KC","Play","Swing","Swing.1","Sonso",1.04380405217311,0.0428507992895204,0.0475133214920071
"1085","101239","Action_15","Morph_35","KC","Play","Grabhold","GrabHold.1","Sonso",1.88706964903238,0.00932504440497336,0.0204262877442274
"1086","101239","Action_9","Morph_20","KC","Play","Dangleshake","DangleShake.1","Sonso",2.59525470695687,0.00710479573712256,0.00710479573712256
"1087","101241","Action_8","Morph_19","KC","Playcontinue","Dangle","Dangle.1","Sonso",0.215111379616945,0.0484014209591474,0.0484014209591474
"1088","102457","Action_34","Morph_65","KC","Play","Objectshake","ObjectShake.1","Sonso",1.40609698841607,0.0746003552397869,0.108792184724689
"1089","102457","Action_14","Morph_29","KC","Play","Grab","Grab.1","Sonso",-0.653926467406664,0.00821492007104796,0.0353019538188277
"1090","102455","Action_20","Morph_49","KC","Play","Hitother","HitOther.5","Sonso",0.215111379616945,0.00599467140319716,0.0404085257548845
"1091","102449","Action_60","Morph_127","KC","Play","Swing","Swing.1","Sonso",0.444685821261446,0.0428507992895204,0.0475133214920071
"1092","102086","Action_45","Morph_100","KC","Play","Reach","Reach.1","Sonso",1.49962304642689,0.0408525754884547,0.0801509769094138
"1093","102085","Action_45","Morph_100","KC","Play","Reach","Reach.1","Sonso",0.940007258491471,0.0408525754884547,0.0801509769094138
"1094","102085","Action_43","Morph_96","KC","Play","Raise","Raise.1","Sonso",0.78845736036427,0.00865896980461812,0.0113232682060391
"1095","100738a","Action_63","Morph_138","KC","Play","Touch","Touch.7","Sonso",0.518793793415168,0.0044404973357016,0.0341918294849023
"1096","100259a","Action_39","Morph_83","KC","Affiliation","Presentgenitalsbackwards","PresentGenitals.2","Sonso",0.65232518603969,0.00577264653641208,0.033303730017762
"1097","102324a","Action_23","Morph_48","KC","Play","Hittingother","HitOther.4","Sonso",0.182321556793955,0.00732682060390764,0.0157637655417407
"1098","102324a","Action_20","Morph_45","KC","Play","Hitother","HitOther.1","Sonso",-0.82098055206983,0.0202042628774423,0.0404085257548845
"1099","102324a","Action_20","Morph_45","KC","Play","Hitother","HitOther.1","Sonso",-0.083381608939051,0.0202042628774423,0.0404085257548845
"1100","100294","Action_45","Morph_101","KC","Staysame","Reach","Reach.2","Sonso",-0.328504066972036,0.0370781527531083,0.0801509769094138
"1101","101586","Action_8","Morph_19","KC","Play","Dangle","Dangle.1","Sonso",0.940007258491471,0.0484014209591474,0.0484014209591474
"1102","101590","Action_33","Morph_61","KC","Play","Objectmove","ObjectMove.1","Sonso",0.27763173659828,0.0317495559502664,0.0406305506216696
"1103","101938","Action_8","Morph_19","KC","Play","Dangle","Dangle.1","Sonso",0.609765571620894,0.0484014209591474,0.0484014209591474
"1104","101590","Action_33","Morph_61","KC","Play","Objectmove","ObjectMove.1","Sonso",0,0.0317495559502664,0.0406305506216696
"1105","101939","Action_26","Morph_53","KC","Play","Knockobject","KnockObject.1","Sonso",-0.916290731874155,0.00133214920071048,0.0011101243339254
"1106","101939","Action_55","Morph_116","KC","Play","Stompingobject","StompObject.2","Sonso",0.246860077931526,0.0148756660746004,0.0230905861456483
"1107","101939","Action_43","Morph_96","KC","Play","Raise","Raise.1","Sonso",0.0392207131532813,0.00865896980461812,0.0113232682060391
"1108","101814b","Action_17","Morph_40","KC","Play","Hitobject","HitObject.2","Sonso",-0.916290731874155,0.0119893428063943,0.0559502664298401
"1109","101528","Action_57","Morph_115","KC","Play","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"1110","101528","Action_57","Morph_115","KC","Play","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"1111","101527a","Action_57","Morph_118","KC","Play","Stompobject","StompObject.4","Sonso",-0.916290731874155,0.005550621669627,0.0424067495559503
"1112","101527a","Action_55","Morph_116","KC","Play","Stompingobject","StompObject.2","Sonso",0.246860077931526,0.0148756660746004,0.0230905861456483
"1113","101523b","Action_57","Morph_115","KC","Play","Stompobject","StompObject.1","Sonso",-0.7339691750802,0.0337477797513321,0.0424067495559503
"1114","101527a","Action_57","Morph_118","KC","Play","Stompobject","StompObject.4","Sonso",-0.916290731874155,0.005550621669627,0.0424067495559503
"1115","101528","Action_17","Morph_39","KC","Play","Hitobject","HitObject.1","Sonso",-0.916290731874155,0.0430728241563055,0.0559502664298401
"1116","101527a","Action_17","Morph_40","KC","Play","Hitobject","HitObject.2","Sonso",-0.82098055206983,0.0119893428063943,0.0559502664298401
